cover_category,texture_score,requested_payload_bytes,method,image_id,width,height,payload_original_bytes,embedded_bits,total_bpp,embedding_success,extraction_success,ber,mse,psnr,ssim,changed_pixels,changed_pixel_ratio,maximum_change,embedding_seconds,extraction_seconds,failure_reason
Mixed,0.19608174940856066,5000,Keyed Random Matching,0810.png,2040,1536,5000,40808,0.013023386437908497,True,True,0.0,0.0021736494076797386,74.75890863706694,0.9999838365435844,20433,0.6520948223039216,1,2.5290553999948315,2.1655782999587245,
Mixed,0.19608174940856066,5000,Canny Synchronous,0810.png,2040,1536,5000,40808,0.013023386437908497,True,False,0.4878455204861792,0.002181415100762527,74.74342045671061,0.9999978993310462,20506,0.6544245302287582,1,0.2061581999878399,0.10218019998865202,BIT_ERRORS
Mixed,0.19608174940856066,20000,GuardianPixel,0810.png,2040,1536,20000,147640,0.04711754493464052,True,True,0.0,0.007861860021786493,69.17555053806494,0.9999819631431687,73817,2.3557815053104574,1,19.69848100002855,14.423398899962194,
Mixed,0.19608174940856066,20000,Sequential Replacement,0810.png,2040,1536,20000,147640,0.04711754493464052,True,True,0.0,0.0078683491625817,69.17196737122146,0.9998876410657713,73965,2.3605047487745097,1,0.0030690000276081264,0.00010189996100962162,
Mixed,0.19608174940856066,20000,Sequential Matching,0810.png,2040,1536,20000,147640,0.04711754493464052,True,True,0.0,0.0078683491625817,69.17196737122146,0.9998876011185773,73965,2.3605047487745097,1,0.48602290003327653,0.050518899981398135,
Mixed,0.19608174940856066,20000,Keyed Random Matching,0810.png,2040,1536,20000,147640,0.04711754493464052,True,True,0.0,0.00788302951388889,69.16387208313007,0.9999411219689381,74103,2.3649088541666665,1,2.3150444000493735,2.1622404000372626,
Mixed,0.19608174940856066,20000,Canny Synchronous,0810.png,2040,1536,20000,147640,0.04711754493464052,True,False,0.49848279599024653,0.007854413466775598,69.17966601492373,0.9999934578842723,73834,2.3563240400326797,1,0.4152637000079267,0.13598699995782226,BIT_ERRORS
Mixed,0.19608174940856066,50000,GuardianPixel,0810.png,2040,1536,50000,354624,0.11317401960784314,True,True,0.0,0.01885052849264706,65.37756830293054,0.9999651716798453,176803,5.64245685253268,1,17.679936299973633,15.878344199969433,
Mixed,0.19608174940856066,50000,Sequential Replacement,0810.png,2040,1536,50000,354624,0.11317401960784314,True,True,0.0,0.018857655909586057,65.37592653845275,0.9997252752953217,177268,5.657296772875816,1,0.0030992000247351825,0.00019459996838122606,
Mixed,0.19608174940856066,50000,Sequential Matching,0810.png,2040,1536,50000,354624,0.11317401960784314,True,True,0.0,0.018857655909586057,65.37592653845275,0.9997251527154387,177268,5.657296772875816,1,0.7603992000222206,0.1350506999879144,
Mixed,0.19608174940856066,50000,Keyed Random Matching,0810.png,2040,1536,50000,354624,0.11317401960784314,True,True,0.0,0.01890414368872549,65.36523351197077,0.9998581264094879,177705,5.671243106617647,1,3.5665530000114813,5.121831500029657,
Mixed,0.19608174940856066,50000,Canny Synchronous,0810.png,2040,1536,50000,354624,0.11317401960784314,True,False,0.4988776845334777,0.01887137884667756,65.37276727601433,0.9999814950917999,177397,5.661413654003268,1,0.6917411999893375,0.18691370001761243,BIT_ERRORS
Mixed,0.20780510606921807,5000,GuardianPixel,0812.png,2040,1536,5000,40584,0.012951899509803922,True,True,0.0,0.002150884225217865,74.80463326446143,0.9999957945065204,20208,0.6449142156862745,1,12.704505899979267,11.2540844999603,
Mixed,0.20780510606921807,5000,Sequential Replacement,0812.png,2040,1536,5000,40584,0.012951899509803922,True,True,0.0,0.0021412037037037038,74.82422374943789,0.9999718018320699,20128,0.642361111111111,1,0.0019366999622434378,2.6900030206888914e-05,
Mixed,0.20780510606921807,5000,Sequential Matching,0812.png,2040,1536,5000,40584,0.012951899509803922,True,True,0.0,0.0021412037037037038,74.82422374943789,0.999971787415999,20128,0.642361111111111,1,0.10410749999573454,0.005744600028265268,
Mixed,0.20780510606921807,5000,Keyed Random Matching,0812.png,2040,1536,5000,40584,0.012951899509803922,True,True,0.0,0.002167904922385621,74.77040129398576,0.9999836746579142,20379,0.6503714767156863,1,1.612985400017351,1.601530400046613,
Mixed,0.20780510606921807,5000,Canny Synchronous,0812.png,2040,1536,5000,40584,0.012951899509803922,True,False,0.49154839345554896,0.002145990774782135,74.81452510185706,0.9999980293486089,20173,0.6437972324346405,1,0.16257310000946745,0.07472199999028817,BIT_ERRORS
Mixed,0.20780510606921807,20000,GuardianPixel,0812.png,2040,1536,20000,147752,0.04715328839869281,True,True,0.0,0.007863881229575164,69.17443415266828,0.9999864861970537,73815,2.355717677696078,1,13.806178800005,12.299468900018837,
Mixed,0.20780510606921807,20000,Sequential Replacement,0812.png,2040,1536,20000,147752,0.04715328839869281,True,True,0.0,0.00786473226443355,69.1739641814996,0.9998827914231594,73931,2.359419679330065,1,0.0020827000262215734,7.449998520314693e-05,
Mixed,0.20780510606921807,20000,Sequential Matching,0812.png,2040,1536,20000,147752,0.04715328839869281,True,True,0.0,0.00786473226443355,69.1739641814996,0.9998827541594784,73931,2.359419679330065,1,0.24603109998861328,0.027925600006710738,
Mixed,0.20780510606921807,20000,Keyed Random Matching,0812.png,2040,1536,20000,147752,0.04715328839869281,True,True,0.0,0.007852817776416122,69.180548410439,0.9999407951626931,73819,2.3558453329248366,1,2.0062850000103936,1.923966299975291,
Mixed,0.20780510606921807,20000,Canny Synchronous,0812.png,2040,1536,20000,147752,0.04715328839869281,True,False,0.4965415019762846,0.007836754493464052,69.18944119281042,0.9999921203108886,73668,2.3510263480392157,1,0.31608200003392994,0.10073419997934252,BIT_ERRORS
Mixed,0.20780510606921807,50000,GuardianPixel,0812.png,2040,1536,50000,354472,0.11312551062091503,True,True,0.0,0.01886020901416122,65.37533859465866,0.999966351843173,176921,5.646222681781046,1,14.769650299975183,12.976831200008746,
Mixed,0.20780510606921807,50000,Sequential Replacement,0812.png,2040,1536,50000,354472,0.11312551062091503,True,True,0.0,0.018838294866557734,65.38038770455537,0.9997183471385568,177086,5.65148845996732,1,0.0027843000134453177,0.00016810005763545632,
Mixed,0.20780510606921807,50000,Sequential Matching,0812.png,2040,1536,50000,354472,0.11312551062091503,True,True,0.0,0.018838294866557734,65.38038770455537,0.9997183221906836,177086,5.65148845996732,1,0.5690008999663405,0.09559040004387498,
Mixed,0.20780510606921807,50000,Keyed Random Matching,0812.png,2040,1536,50000,354472,0.11312551062091503,True,True,0.0,0.018846486077069718,65.37849972883022,0.999858115738426,177163,5.653945823120915,1,2.994906699983403,2.3225408999715,
Mixed,0.20780510606921807,50000,Canny Synchronous,0812.png,2040,1536,50000,354472,0.11312551062091503,False,False,,,,,,,,,,"ValueError: Capacity error: Insufficient edge capacity. Need 354472 bits, but only found 323215 edge pixels."
Mixed,0.21110331081237213,5000,GuardianPixel,0815.png,2040,1356,5000,39904,0.014425357163514374,True,True,0.0,0.0024104922204870147,74.30974626668886,0.9999952648515142,19988,0.7225692636936781,1,9.47184259997448,8.573667499993462,
Mixed,0.21110331081237213,5000,Sequential Replacement,0815.png,2040,1356,5000,39904,0.014425357163514374,True,True,0.0,0.0023931401469142227,74.34112228385155,0.9999792233263206,19860,0.7179420440742669,1,0.0017455000197514892,2.8999987989664078e-05,
Mixed,0.21110331081237213,5000,Sequential Matching,0815.png,2040,1356,5000,39904,0.014425357163514374,True,True,0.0,0.0023931401469142227,74.34112228385155,0.9999792737431966,19860,0.7179420440742669,1,0.0791869000531733,0.004606300033628941,
Mixed,0.21110331081237213,5000,Keyed Random Matching,0815.png,2040,1356,5000,39904,0.014425357163514374,True,True,0.0,0.0023894046310756357,74.34790659773037,0.9999803797580326,19829,0.7168213893226907,1,1.4803588999784552,1.3252229999634437,
Mixed,0.21110331081237213,5000,Canny Synchronous,0815.png,2040,1356,5000,39904,0.014425357163514374,True,False,0.4952135124298316,0.002418445254207878,74.2954410005703,0.9999965513065915,20070,0.7255335762623634,1,0.13186490000225604,0.05427610001061112,BIT_ERRORS
Mixed,0.21110331081237213,20000,GuardianPixel,0815.png,2040,1356,20000,146800,0.053068425010122044,True,True,0.0,0.008849557522123894,68.6615880435133,0.9999820095028588,73340,2.651252241309503,1,10.652573900006246,8.775920499989297,
Mixed,0.21110331081237213,20000,Sequential Replacement,0815.png,2040,1356,20000,146800,0.053068425010122044,True,True,0.0,0.008876911138103226,68.6481848845011,0.9999125619932175,73667,2.6630733414309677,1,0.0018423000001348555,7.120001828297973e-05,
Mixed,0.21110331081237213,20000,Sequential Matching,0815.png,2040,1356,20000,146800,0.053068425010122044,True,True,0.0,0.008876911138103226,68.6481848845011,0.9999124721695901,73667,2.6630733414309677,1,0.22800000000279397,0.026762699999380857,
Mixed,0.21110331081237213,20000,Keyed Random Matching,0815.png,2040,1356,20000,146800,0.053068425010122044,True,True,0.0,0.008853654539495248,68.65957788619019,0.9999271064322004,73474,2.656096361848574,1,1.7824690999696031,1.5463273000204936,
Mixed,0.21110331081237213,20000,Canny Synchronous,0815.png,2040,1356,20000,146800,0.053068425010122044,False,False,,,,,,,,,,"ValueError: Capacity error: Insufficient edge capacity. Need 146800 bits, but only found 91719 edge pixels."
Mixed,0.21110331081237213,50000,GuardianPixel,0815.png,2040,1356,50000,354312,0.12808433107756376,True,True,0.0,0.02130931035147589,64.8451096631068,0.9999425766270217,176397,6.376778587541211,1,11.737532200000715,9.873135600006208,
Mixed,0.21110331081237213,50000,Sequential Replacement,0815.png,2040,1356,50000,354312,0.12808433107756376,True,True,0.0,0.021391250698902964,64.82844183320564,0.9997943066890357,177520,6.417375209670889,1,0.0025476000155322254,0.00017820001812651753,
Mixed,0.21110331081237213,50000,Sequential Matching,0815.png,2040,1356,50000,354312,0.12808433107756376,True,True,0.0,0.021391250698902964,64.82844183320564,0.9997943944680219,177520,6.417375209670889,1,0.5469480999745429,0.09331369999563321,
Mixed,0.21110331081237213,50000,Keyed Random Matching,0815.png,2040,1356,50000,354312,0.12808433107756376,True,True,0.0,0.021286656255422524,64.84972913796314,0.9998255886552433,176652,6.3859968766267565,1,2.6034893000032753,2.309852799982764,
Mixed,0.21110331081237213,50000,Canny Synchronous,0815.png,2040,1356,50000,354312,0.12808433107756376,False,False,,,,,,,,,,"ValueError: Capacity error: Insufficient edge capacity. Need 354312 bits, but only found 91719 edge pixels."
Mixed,0.17898873441748,5000,GuardianPixel,0824.png,2040,1356,5000,40160,0.014517901555902596,True,True,0.0,0.002417119748587734,74.29782194174531,0.9999954270224262,20048,0.724738272890277,1,9.888150700018741,8.367294800002128,
Mixed,0.17898873441748,5000,Sequential Replacement,0824.png,2040,1356,5000,40160,0.014517901555902596,True,True,0.0,0.0024238677771993753,74.28571435637237,0.9999768371844869,20115,0.7271603331598127,1,0.001667100004851818,2.6300025638192892e-05,
Mixed,0.17898873441748,5000,Sequential Matching,0824.png,2040,1356,5000,40160,0.014517901555902596,True,True,0.0,0.0024238677771993753,74.28571435637237,0.9999765357845135,20115,0.7271603331598127,1,0.07876360003137961,0.00460190000012517,
Mixed,0.17898873441748,5000,Keyed Random Matching,0824.png,2040,1356,5000,40160,0.014517901555902596,True,True,0.0,0.002438207337999113,74.2600972688654,0.9999762920838636,20234,0.731462201399734,1,1.4286807000171393,1.3168194000027142,
Mixed,0.17898873441748,5000,Canny Synchronous,0824.png,2040,1356,5000,40160,0.014517901555902596,True,False,0.4945717131474104,0.0024347128231823703,74.26632617765848,0.9999978738503029,20205,0.7304138469547111,1,0.13330829999176785,0.05895869998494163,BIT_ERRORS
